BARCODE,Name,Number,GROUP,SAMPLE
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Cardiobacteriales Cardiobacteriaceae Dichelobacter",2,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Chromatiales Chromatiaceae Chromatium",76,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Chromatiales Chromatiaceae Nitrosococcus",1,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Chromatiales Chromatiaceae Thiohalocapsa",51,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Chromatiales Ectothiorhodospiraceae Alkalispirillum",2,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Chromatiales Ectothiorhodospiraceae Aquisalimonas",3,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Chromatiales Ectothiorhodospiraceae Arhodomonas",3,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Chromatiales Ectothiorhodospiraceae Thiorhodospira",2,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Methylococcales Methylococcaceae Methylothermus",1,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Oceanospirillales Hahellaceae Endozoicomonas",37,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Oceanospirillales Halomonadaceae Aidingimonas",1,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Oceanospirillales Halomonadaceae Carnimonas",54,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Oceanospirillales Halomonadaceae Cobetia",2,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Oceanospirillales Halomonadaceae Modicisalibacter",149,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Oceanospirillales Halomonadaceae Salinicola",1,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Oceanospirillales Litoricolaceae Litoricola",2,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Oceanospirillales Oceanospirillaceae Balneatrix",2,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Oceanospirillales Oceanospirillaceae Neptuniibacter",6,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Oceanospirillales Oleiphilaceae Oleiphilus",1,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Pseudomonadales Moraxellaceae Acinetobacter",3,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Pseudomonadales Moraxellaceae Alkanindiges",4,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Pseudomonadales Moraxellaceae Enhydrobacter",1,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Pseudomonadales Moraxellaceae Perlucidibaca",2,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Pseudomonadales Moraxellaceae Psychrobacter",1,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Pseudomonadales Pseudomonadaceae Azomonas",319,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Pseudomonadales Pseudomonadaceae Azorhizophilus",410,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Pseudomonadales Pseudomonadaceae Pseudomonas",3448,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Thiotrichales Piscirickettsiaceae Cycloclasticus",7,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Thiotrichales Piscirickettsiaceae Piscirickettsia",1,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Thiotrichales Thiotrichaceae Beggiatoa",25,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Thiotrichales Thiotrichales_incertae_sedis Fangia",4,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Sinobacteraceae Alkanibacter",4,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Sinobacteraceae Hydrocarboniphaga",2,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Sinobacteraceae Sinobacter",1,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Xanthomonadaceae Aquimonas",1,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Xanthomonadaceae Arenimonas",5,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Xanthomonadaceae Aspromonas",17,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Xanthomonadaceae Frateuria",7,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Xanthomonadaceae Ignatzschineria",1,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Xanthomonadaceae Luteibacter",1,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Xanthomonadaceae Luteimonas",10,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Xanthomonadaceae Rudaea",5,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Xanthomonadaceae Stenotrophomonas",80,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Xanthomonadaceae Xanthomonas",133,Control 1,stool
MID7,"Bacteria ""Proteobacteria"" Gammaproteobacteria Xanthomonadales Xanthomonadaceae Xylella",1,Control 1,stool
MID7,"Bacteria ""Synergistetes"" Synergistia Synergistales Synergistaceae Aminiphilus",1,Control 1,stool
MID7,"Bacteria ""Synergistetes"" Synergistia Synergistales Synergistaceae Aminomonas",8,Control 1,stool
MID7,"Bacteria ""Tenericutes"" Mollicutes Haloplasmatales Haloplasmataceae Haloplasma",2,Control 1,stool
MID7,"Bacteria ""Thermodesulfobacteria"" Thermodesulfobacteria Thermodesulfobacteriales Thermodesulfobacteriaceae Caldimicrobium",1,Control 1,stool
MID7,"Bacteria ""Thermodesulfobacteria"" Thermodesulfobacteria Thermodesulfobacteriales Thermodesulfobacteriaceae Thermodesulfatator",3,Control 1,stool
MID7,"Bacteria ""Thermotogae"" Thermotogae Thermotogales Thermotogaceae Geotoga",15,Control 1,stool
MID7,"Bacteria ""Thermotogae"" Thermotogae Thermotogales Thermotogaceae Kosmotoga",16,Control 1,stool
MID7,"Bacteria ""Verrucomicrobia"" Opitutae Opitutales Opitutaceae Alterococcus",2,Control 1,stool
MID7,"Bacteria ""Verrucomicrobia"" Opitutae Opitutales Opitutaceae Opitutus",126,Control 1,stool
MID7,"Bacteria ""Verrucomicrobia"" Opitutae Puniceicoccales Puniceicoccaceae Cerasicoccus",39,Control 1,stool
MID7,"Bacteria ""Verrucomicrobia"" Opitutae Puniceicoccales Puniceicoccaceae Coraliomargarita",2,Control 1,stool
MID7,"Bacteria ""Verrucomicrobia"" Subdivision3   Subdivision3_genera_incertae_sedis",4,Control 1,stool
MID7,"Bacteria ""Verrucomicrobia"" Verrucomicrobiae Verrucomicrobiales Verrucomicrobiaceae Persicirhabdus",9,Control 1,stool
MID7,"Bacteria ""Verrucomicrobia"" Verrucomicrobiae Verrucomicrobiales Verrucomicrobiaceae Verrucomicrobium",39,Control 1,stool
MID7,Bacteria Cyanobacteria Cyanobacteria  Chloroplast Bangiophyceae,1,Control 1,stool
MID7,Bacteria Cyanobacteria Cyanobacteria  Chloroplast Chlorarachniophyceae,2,Control 1,stool
MID8,"Archaea ""Crenarchaeota"" Thermoprotei Sulfolobales Sulfolobaceae Stygiolobus",1,NEC 2,stool
MID8,"Archaea ""Euryarchaeota"" Methanopyri Methanopyrales Methanopyraceae Methanopyrus",9,NEC 2,stool
MID8,"Bacteria ""Actinobacteria"" Actinobacteria Nitriliruptorales Nitriliruptoraceae Nitriliruptor",1,NEC 2,stool
MID8,"Bacteria ""Aquificae"" Aquificae Aquificales Aquificaceae Aquifex",1,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes""   Bacteroidetes_incertae_sedis Marinifilum",2,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Bacteroidia"" ""Bacteroidales"" ""Marinilabiaceae"" Alkaliflexus",20,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Bacteroidia"" ""Bacteroidales"" ""Marinilabiaceae"" Anaerophaga",9,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Bacteroidia"" ""Bacteroidales"" ""Porphyromonadaceae"" Paludibacter",116,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Bacteroidia"" ""Bacteroidales"" ""Porphyromonadaceae"" Petrimonas",302,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Bacteroidia"" ""Bacteroidales"" ""Porphyromonadaceae"" Proteiniphilum",17,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Bacteroidia"" ""Bacteroidales"" ""Porphyromonadaceae"" Tannerella",44,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Bacteroidia"" ""Bacteroidales"" ""Prevotellaceae"" Hallella",69,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Bacteroidia"" ""Bacteroidales"" ""Prevotellaceae"" Paraprevotella",20,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Bacteroidia"" ""Bacteroidales"" ""Prevotellaceae"" Xylanibacter",82,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Bacteroidia"" ""Bacteroidales"" ""Rikenellaceae"" Rikenella",2,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Bacteroidia"" ""Bacteroidales"" Bacteroidaceae Bacteroides",6445,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Bacteroidia"" ""Bacteroidales"" Bacteroidales_incertae_sedis Phocaeicola",647,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Sphingobacteria"" ""Sphingobacteriales"" ""Cyclobacteriaceae"" Aquiflexum",4,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Sphingobacteria"" ""Sphingobacteriales"" ""Flammeovirgaceae"" Perexilibacter",6,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Sphingobacteria"" ""Sphingobacteriales"" ""Rhodothermaceae"" Rhodothermus",1,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Sphingobacteria"" ""Sphingobacteriales"" ""Saprospiraceae"" Haliscomenobacter",1,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Sphingobacteria"" ""Sphingobacteriales"" Cytophagaceae Leadbetterella",3,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Sphingobacteria"" ""Sphingobacteriales"" Cytophagaceae Microscilla",4,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Sphingobacteria"" ""Sphingobacteriales"" Cytophagaceae Persicitalea",1,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" ""Sphingobacteria"" ""Sphingobacteriales"" Sphingobacteriaceae Nubsella",3,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Cryomorphaceae Crocinitomix",1,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Cryomorphaceae Fluviicola",8,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Cryomorphaceae Lishizhenia",2,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Costertonia",4,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Dokdonia",1,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Empedobacter",1,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Galbibacter",1,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Gilvibacter",16,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Jejuia",10,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Kaistella",1,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Kordia",10,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Kriegella",1,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Lutaonella",1,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Lutibacter",1,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Lutimonas",2,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Ornithobacterium",3,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Persicivirga",3,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Sediminibacter",1,NEC 2,stool
MID8,"Bacteria ""Bacteroidetes"" Flavobacteria ""Flavobacteriales"" Flavobacteriaceae Zunongwangia",7,NEC 2,stool
MID8,"Bacteria ""Chlamydiae"" Chlamydiae Chlamydiales Parachlamydiaceae Neochlamydia",2,NEC 2,stool
MID8,"Bacteria ""Chlamydiae"" Chlamydiae Chlamydiales Simkaniaceae Simkania",3,NEC 2,stool
MID8,"Bacteria ""Chlorobi"" ""Chlorobia"" Chlorobiales Chlorobiaceae Prosthecochloris",2,NEC 2,stool
MID8,"Bacteria ""Deferribacteres"" Deferribacteres Deferribacterales Deferribacteraceae Flexistipes",4,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Bacilli"" ""Lactobacillales"" ""Enterococcaceae"" Enterococcus",3,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Bacilli"" Bacillales ""Staphylococcaceae"" Nosocomiicoccus",3,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Bacilli"" Bacillales ""Staphylococcaceae"" Staphylococcus",24,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Bacilli"" Bacillales Bacillaceae Jeotgalibacillus",4,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Bacilli"" Bacillales Bacillaceae Thalassobacillus",1,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" ""Thermoanaerobacterales"" ""Thermoanaerobacteraceae"" Fervidicola",2,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" ""Thermoanaerobacterales"" ""Thermoanaerobacteraceae"" Tepidanaerobacter",2,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" ""Thermoanaerobacterales"" Thermodesulfobiaceae Thermodesulfobium",1,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales ""Lachnospiraceae"" Lachnobacterium",2,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales ""Ruminococcaceae"" Faecalibacterium",1,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales ""Ruminococcaceae"" Oscillibacter",3,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Clostridiaceae Thermotalea",1,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Incertae Sedis XIV Howardella",2,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Peptococcaceae Desulfurispora",1,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Veillonellaceae Allisonella",15,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Veillonellaceae Anaeroarcus",4,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Veillonellaceae Anaeroglobus",7,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Veillonellaceae Anaerosinus",4,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Veillonellaceae Anaerovibrio",5,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Veillonellaceae Dendrosporobacter",1,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Veillonellaceae Phascolarctobacterium",7,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Veillonellaceae Propionispira",6,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Veillonellaceae Sporotalea",15,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Veillonellaceae Succiniclasticum",6,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Veillonellaceae Succinispira",1,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Clostridia"" Clostridiales Veillonellaceae Veillonella",616,NEC 2,stool
MID8,"Bacteria ""Firmicutes"" ""Erysipelotrichi"" ""Erysipelotrichales"" Erysipelotrichaceae Solobacterium",1,NEC 2,stool
MID8,"Bacteria ""Fusobacteria"" ""Fusobacteria"" ""Fusobacteriales"" ""Leptotrichiaceae"" Streptobacillus",1,NEC 2,stool
MID8,"Bacteria ""Nitrospira"" ""Nitrospira"" ""Nitrospirales"" ""Nitrospiraceae"" Nitrospira",2,NEC 2,stool
MID8,"Bacteria ""Planctomycetes"" ""Planctomycetacia"" Planctomycetales Planctomycetaceae Gemmata",3,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Alphaproteobacteria Rickettsiales Anaplasmataceae Anaplasma",1,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Betaproteobacteria Burkholderiales Burkholderiales_incertae_sedis Rhizobacter",1,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Betaproteobacteria Burkholderiales Comamonadaceae Comamonas",1,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Betaproteobacteria Hydrogenophilales Hydrogenophilaceae Hydrogenophilus",3,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Deltaproteobacteria Desulfarculales Desulfarculaceae Desulfarculus",1,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Deltaproteobacteria Desulfobacterales Desulfobacteraceae Desulfatiferula",1,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Deltaproteobacteria Desulfobacterales Desulfobacteraceae Desulfospira",1,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Deltaproteobacteria Desulfovibrionales Desulfovibrionaceae Bilophila",2,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Gammaproteobacteria ""Enterobacteriales"" Enterobacteriaceae Klebsiella",22,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Gammaproteobacteria ""Enterobacteriales"" Enterobacteriaceae Obesumbacterium",1,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Gammaproteobacteria ""Enterobacteriales"" Enterobacteriaceae Raoultella",8,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Gammaproteobacteria ""Enterobacteriales"" Enterobacteriaceae Samsonia",1,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Gammaproteobacteria ""Enterobacteriales"" Enterobacteriaceae Tatumella",1,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Gammaproteobacteria Pseudomonadales Pseudomonadaceae Pseudomonas",3,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Gammaproteobacteria Thiotrichales Piscirickettsiaceae Cycloclasticus",1,NEC 2,stool
MID8,"Bacteria ""Proteobacteria"" Gammaproteobacteria Thiotrichales Thiotrichales_incertae_sedis Fangia",3,NEC 2,stool
MID8,"Bacteria ""Thermodesulfobacteria"" Thermodesulfobacteria Thermodesulfobacteriales Thermodesulfobacteriaceae Thermodesulfatator",1,NEC 2,stool
MID8,"Bacteria ""Thermotogae"" Thermotogae Thermotogales Thermotogaceae Geotoga",4,NEC 2,stool
MID8,"Bacteria ""Thermotogae"" Thermotogae Thermotogales Thermotogaceae Kosmotoga",2,NEC 2,stool
MID8,Bacteria Cyanobacteria Cyanobacteria  Chloroplast Bangiophyceae,1,NEC 2,stool
MID8,Bacteria Cyanobacteria Cyanobacteria  Chloroplast Chlorarachniophyceae,4,NEC 2,stool
MID9,"Archaea ""Crenarchaeota"" Thermoprotei Acidilobales Caldisphaeraceae Caldisphaera",1,Control 2,stool
MID9,"Archaea ""Crenarchaeota"" Thermoprotei Desulfurococcales Desulfurococcaceae Ignisphaera",16,Control 2,stool
MID9,"Archaea ""Crenarchaeota"" Thermoprotei Desulfurococcales Desulfurococcaceae Sulfophobococcus",2,Control 2,stool
MID9,"Archaea ""Crenarchaeota"" Thermoprotei Desulfurococcales Pyrodictiaceae Pyrodictium",5,Control 2,stool
MID9,"Archaea ""Crenarchaeota"" Thermoprotei Sulfolobales Sulfolobaceae Stygiolobus",6,Control 2,stool
MID9,"Archaea ""Crenarchaeota"" Thermoprotei Sulfolobales Sulfolobaceae Sulfurisphaera",2,Control 2,stool
MID9,"Archaea ""Crenarchaeota"" Thermoprotei Thermoproteales Thermofilaceae Thermofilum",5,Control 2,stool
MID9,"Archaea ""Crenarchaeota"" Thermoprotei Thermoproteales Thermoproteaceae Caldivirga",3,Control 2,stool
MID9,"Archaea ""Euryarchaeota"" ""Methanomicrobia"" Methanocellales Methanocellaceae Methanocella",14,Control 2,stool
MID9,"Archaea ""Euryarchaeota"" ""Methanomicrobia"" Methanomicrobiales Methanomicrobiaceae Methanomicrobium",1,Control 2,stool
MID9,"Archaea ""Euryarchaeota"" ""Methanomicrobia"" Methanomicrobiales Methanomicrobiaceae Methanosphaerula",2,Control 2,stool
MID9,"Archaea ""Euryarchaeota"" ""Methanomicrobia"" Methanomicrobiales Methanomicrobiales_incertae_sedis Methanolinea",1,Control 2,stool
MID9,"Archaea ""Euryarchaeota"" ""Methanomicrobia"" Methanosarcinales Methanosarcinaceae Methanimicrococcus",6,Control 2,stool
MID9,"Archaea ""Euryarchaeota"" ""Methanomicrobia"" Methanosarcinales Methermicoccaceae Methermicoccus",3,Control 2,stool
MID9,"Archaea ""Euryarchaeota"" Archaeoglobi Archaeoglobales Archaeoglobaceae Ferroglobus",3,Control 2,stool
MID9,"Archaea ""Euryarchaeota"" Archaeoglobi Archaeoglobales Archaeoglobaceae Geoglobus",3,Control 2,stool
MID9,"Archaea ""Euryarchaeota"" Halobacteria Halobacteriales Halobacteriaceae Haloplanus",4,Control 2,stool
MID9,"Archaea ""Euryarchaeota"" Halobacteria Halobacteriales Halobacteriaceae Haloquadratum",1,Control 2,stool
MID9,"Archaea ""Euryarchaeota"" Halobacteria Halobacteriales Halobacteriaceae Halosimplex",2,Control 2,stool
